System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(NNO) rhol rhos viscosity aH2O chisqr
85 2395.16 825.00 100.015275 0.8866874173055811 0.628950 -1342708.142023 341.208951 65.101431 163.107758 -7360.179408 36901.316680 -13.342 0.000 2.165860 0.469160 5.056 n/a n/a
75 2241.94 882.00 100.014397 0.8841250277413596 0.597105 -1333747.531732 350.061786 68.894144 162.630087 -9769.507492 40390.749670 -12.222 0.000 2.149529 0.417521 4.738 n/a n/a
93 1629.03 768.00 100.017170 0.8670523840232208 0.547783 -1353657.975241 335.880481 72.198477 166.318571 -16685.589086 60836.855475 -14.585 0.000 2.192722 0.407268 6.319 n/a n/a
69 2088.71 900.00 100.014237 0.8818510592925699 0.573937 -1331116.361184 353.243948 71.605753 162.525263 -12000.310490 43938.344119 -11.890 0.000 2.146075 0.387320 4.730 n/a n/a
71 2548.39 897.00 100.013965 0.8880302249436716 0.624341 -1330612.612401 350.970230 66.401988 161.960721 -7439.286232 34692.534306 -11.945 0.000 2.142325 0.448938 4.407 n/a n/a
81 1935.48 825.00 100.015627 0.8803038187208856 0.577626 -1343656.327042 343.174706 70.225829 164.142881 -12363.412785 48399.555324 -13.342 0.000 2.170486 0.403602 5.452 n/a n/a
94 1629.03 769.00 100.017149 0.8708036301188324 0.550000 -1353424.222800 336.104549 72.230566 166.291946 -16701.412026 60750.770325 -14.562 0.000 2.192357 0.397549 6.303 n/a n/a
70 2088.71 897.00 100.014280 0.8818827221018882 0.574818 -1331605.082164 352.827427 71.469645 162.572753 -11931.868805 43948.259161 -11.945 0.000 2.146945 0.388758 4.751 n/a n/a
76 2241.94 879.00 100.014443 0.8841558195842960 0.597960 -1334236.548434 349.638552 68.769293 162.673249 -9709.906483 40385.722740 -12.278 0.000 2.150426 0.419057 4.760 n/a n/a
102 1782.26 762.00 100.017194 0.8691733184236714 0.572243 -1354472.828594 334.052505 69.291130 166.176552 -13020.480799 53897.099659 -14.723 0.000 2.192417 0.441465 6.214 n/a n/a
86 2395.16 822.00 100.015334 0.8867039933467181 0.629766 -1343198.548466 340.762634 64.989136 163.147160 -7307.914117 36870.982809 -13.404 0.000 2.166833 0.470938 5.081 n/a n/a
82 1935.48 822.00 100.015687 0.8803173123422753 0.578600 -1344149.899361 342.725526 70.078903 164.212808 -12277.750303 48399.211390 -13.404 0.000 2.171410 0.405338 5.478 n/a n/a
72 2548.39 894.00 100.014007 0.8880706188220202 0.625127 -1331099.720552 350.554010 66.293700 161.989422 -7394.779433 34677.639952 -12.000 0.000 2.143226 0.450452 4.427 n/a n/a
71 2088.71 894.00 100.014324 0.8819139132633245 0.575701 -1332093.941243 352.409727 71.333593 162.620752 -11863.271346 43957.512467 -12.000 0.000 2.147817 0.390207 4.773 n/a n/a
87 2395.16 819.00 100.015394 0.8867193710165462 0.630580 -1343689.075733 340.314993 64.877064 163.186651 -7255.631871 36839.560501 -13.467 0.000 2.167811 0.472728 5.106 n/a n/a
77 2241.94 876.00 100.014490 0.8841859836500802 0.598817 -1334725.689605 349.214115 68.644552 162.716759 -9650.202803 40379.883666 -12.334 0.000 2.151327 0.420606 4.782 n/a n/a
95 1629.03 770.00 100.017128 0.8745772750045674 0.552232 -1353190.026772 336.328829 72.262328 166.266136 -16716.830987 60663.964291 -14.539 0.000 2.191993 0.387691 6.287 n/a n/a
103 1782.26 763.00 100.017177 0.8748101798445244 0.575869 -1354212.034388 334.304035 69.310959 166.161915 -13026.969610 53808.553480 -14.700 0.000 2.192113 0.425933 6.199 n/a n/a
83 1935.48 819.00 100.015748 0.8803298587179273 0.579576 -1344643.687081 342.274928 69.932116 164.283286 -12191.850249 48397.398406 -13.467 0.000 2.172337 0.407089 5.505 n/a n/a
72 2088.71 891.00 100.014368 0.8819446159878168 0.576586 -1332582.940069 351.990839 71.197600 162.669256 -11794.517618 43966.081006 -12.055 0.000 2.148691 0.391668 4.795 n/a n/a
78 2241.94 873.00 100.014538 0.8842154989285667 0.599675 -1335214.956540 348.788467 68.519926 162.760612 -9590.397338 40373.211339 -12.391 0.000 2.152230 0.422166 4.804 n/a n/a
88 2395.16 816.00 100.015455 0.8867335154967153 0.631394 -1344179.724959 339.866021 64.765221 163.226221 -7203.335921 36807.034004 -13.529 0.000 2.168792 0.474531 5.131 n/a n/a
73 2548.39 891.00 100.014051 0.8881104273292832 0.625913 -1331586.905419 350.136660 66.185538 162.018293 -7350.238076 34662.089105 -12.055 0.000 2.144129 0.451976 4.447 n/a n/a
84 1935.48 816.00 100.015810 0.8803414297930755 0.580553 -1345137.692595 341.822902 69.785473 164.354303 -12105.713491 48394.069489 -13.529 0.000 2.173267 0.408856 5.531 n/a n/a
73 2088.71 888.00 100.014413 0.8819748130574464 0.577474 -1333072.080289 351.570757 71.061672 162.718266 -11725.607189 43973.941214 -12.110 0.000 2.149568 0.393141 4.817 n/a n/a
96 1629.03 771.00 100.017105 0.8759864866835952 0.552824 -1352998.135937 336.512326 72.312070 166.233116 -16750.061885 60628.169018 -14.516 0.000 2.191664 0.383578 6.275 n/a n/a
79 2241.94 870.00 100.014586 0.8842443438877875 0.600533 -1335704.350506 348.361602 68.395419 162.804803 -9530.491058 40365.684371 -12.448 0.000 2.153136 0.423739 4.826 n/a n/a
74 2548.39 888.00 100.014095 0.8881496294955595 0.626700 -1332074.167648 349.718175 66.077506 162.047329 -7305.663531 34645.869855 -12.110 0.000 2.145034 0.453510 4.468 n/a n/a
89 2395.16 813.00 100.015516 0.8867463912100065 0.632206 -1344670.497297 339.415709 64.653612 163.265860 -7151.029629 36773.387771 -13.593 0.000 2.169778 0.476345 5.156 n/a n/a
104 1782.26 764.00 100.017155 0.8781906369174436 0.577948 -1353984.792570 334.522891 69.340674 166.137493 -13042.641821 53749.052737 -14.677 0.000 2.191728 0.416295 6.183 n/a n/a
75 2548.39 885.00 100.014139 0.8881882038157652 0.627486 -1332561.507870 349.298547 65.969607 162.076527 -7261.057230 34628.970257 -12.166 0.000 2.145943 0.455054 4.488 n/a n/a
80 2241.94 867.00 100.014635 0.8842724964693445 0.601393 -1336193.872779 347.933511 68.271035 162.849326 -9470.485027 40357.281104 -12.506 0.000 2.154045 0.425323 4.849 n/a n/a
74 2088.71 885.00 100.014459 0.8820044868173628 0.578363 -1333561.363558 351.149473 70.925811 162.767777 -11656.539689 43981.068998 -12.166 0.000 2.150447 0.394626 4.839 n/a n/a
97 1629.03 770.00 100.017128 0.8745772749241350 0.552232 -1353190.026671 336.328829 72.262328 166.266136 -16716.830988 60663.964293 -14.539 0.000 2.191993 0.387691 6.287 n/a n/a
85 1935.48 813.00 100.015873 0.8803519968807854 0.581531 -1345631.918260 341.369439 69.638983 164.425844 -12019.341116 48389.177019 -13.593 0.000 2.174201 0.410638 5.558 n/a n/a
90 2395.16 810.00 100.015578 0.8867579618119702 0.633017 -1345161.393922 338.964049 64.542242 163.305558 -7098.716467 36738.606480 -13.656 0.000 2.170769 0.478173 5.182 n/a n/a
81 2241.94 864.00 100.014685 0.8842999340805480 0.602253 -1336683.524667 347.504188 68.146778 162.894175 -9410.380403 40347.979620 -12.563 0.000 2.154958 0.426919 4.872 n/a n/a
86 1935.48 810.00 100.015937 0.8803615306593110 0.582511 -1346126.366437 340.914529 69.492651 164.497894 -11932.734440 48382.672670 -13.656 0.000 2.175139 0.412436 5.585 n/a n/a
76 2548.39 882.00 100.014184 0.8882261282416086 0.628273 -1333048.926726 348.877772 65.861846 162.105881 -7216.420664 34611.378332 -12.222 0.000 2.146855 0.456609 4.509 n/a n/a
98 1629.03 770.10 100.017126 0.8749558177618330 0.552456 -1353166.583409 336.351268 72.265487 166.263600 -16718.351053 60655.245511 -14.536 0.000 2.191957 0.386697 6.286 n/a n/a
105 1782.26 763.00 100.017177 0.8748101797620683 0.575869 -1354212.034286 334.304035 69.310959 166.161915 -13026.969611 53808.553482 -14.700 0.000 2.192113 0.425933 6.199 n/a n/a
87 1935.48 807.00 100.016001 0.8803700011622902 0.583493 -1346621.039483 340.458162 69.346486 164.570438 -11845.895017 48374.507443 -13.720 0.000 2.176080 0.414250 5.612 n/a n/a
91 2395.16 807.00 100.015641 0.8867681901823428 0.633826 -1345652.416042 338.511033 64.431119 163.345304 -7046.400018 36702.675062 -13.720 0.000 2.171763 0.480013 5.208 n/a n/a
75 2088.71 882.00 100.014505 0.8820336191686623 0.579254 -1334050.791551 350.726979 70.790022 162.817788 -11587.314816 43987.439729 -12.222 0.000 2.151329 0.396123 4.861 n/a n/a
82 2241.94 861.00 100.014735 0.8843266335774358 0.603115 -1337173.307449 347.073624 68.022655 162.939343 -9350.178442 40337.757753 -12.621 0.000 2.155873 0.428528 4.894 n/a n/a
92 2395.16 804.00 100.015705 0.8867770384169514 0.634633 -1346143.564894 338.056651 64.320247 163.385088 -6994.083973 36665.578717 -13.784 0.000 2.172762 0.481865 5.234 n/a n/a
77 2548.39 879.00 100.014230 0.8882633801693184 0.629060 -1333536.424863 348.455841 65.754225 162.135387 -7171.755388 34593.082077 -12.278 0.000 2.147769 0.458174 4.530 n/a n/a
106 1782.26 763.10 100.017175 0.8751986072977430 0.576113 -1354188.406868 334.326802 69.313583 166.159552 -13028.234811 53801.624115 -14.698 0.000 2.192073 0.424840 6.197 n/a n/a
76 2088.71 879.00 100.014552 0.8820621915563122 0.580147 -1334540.365951 350.303268 70.654309 162.868296 -11517.932339 43993.028244 -12.278 0.000 2.152213 0.397632 4.883 n/a n/a
88 1935.48 804.00 100.016066 0.8803773777712710 0.584475 -1347115.939740 340.000327 69.200494 164.643459 -11758.824654 48364.631704 -13.784 0.000 2.177025 0.416080 5.640 n/a n/a
99 1629.03 770.20 100.017124 0.8753345690883801 0.552680 -1353143.135947 336.373708 72.268642 166.261072 -16719.867191 60646.519943 -14.534 0.000 2.191921 0.385702 6.284 n/a n/a
93 2395.16 801.00 100.015769 0.8867844678156160 0.635439 -1346634.841720 337.600896 64.209632 163.424897 -6941.772139 36627.302939 -13.849 0.000 2.173766 0.483731 5.260 n/a n/a
89 1935.48 801.00 100.016133 0.8803836292147045 0.585459 -1347611.069591 339.541015 69.054684 164.716938 -11671.525417 48352.995219 -13.849 0.000 2.177974 0.417926 5.667 n/a n/a
77 2088.71 876.00 100.014600 0.8820901849593518 0.581043 -1335030.088436 349.878332 70.518675 162.919297 -11448.392103 43997.808847 -12.334 0.000 2.153100 0.399153 4.906 n/a n/a
94 2395.16 798.00 100.015835 0.8867904388784639 0.636242 -1347126.247801 337.143759 64.099281 163.464722 -6889.468428 36587.833539 -13.914 0.000 2.174774 0.485608 5.286 n/a n/a
78 2548.39 876.00 100.014276 0.8882999364287594 0.629847 -1334024.002939 348.032749 65.646750 162.165039 -7127.063019 34574.069475 -12.334 0.000 2.148687 0.459749 4.551 n/a n/a
107 1475.81 767.60 100.017254 0.7808834803920384 0.468503 -1355140.933575 335.544933 75.918890 166.203824 -22134.894224 70785.907144 -14.594 0.000 2.195832 0.543124 6.524 n/a n/a
90 1935.48 798.00 100.016200 0.8803887235515031 0.586443 -1348106.431377 339.080215 68.909062 164.790857 -11583.999651 48339.547201 -13.914 0.000 2.178927 0.419789 5.695 n/a n/a
95 2395.16 795.00 100.015901 0.8867949112976132 0.637044 -1347617.784444 336.685230 63.989199 163.504550 -6837.176868 36547.156668 -13.979 0.000 2.175787 0.487499 5.313 n/a n/a
107 1782.26 763.20 100.017172 0.8755872544542438 0.576358 -1354164.775083 334.349572 69.316204 166.157197 -13029.496709 53794.687462 -14.696 0.000 2.192034 0.423746 6.195 n/a n/a
83 2241.94 858.00 100.014786 0.8843525712587059 0.603977 -1337663.222423 346.641812 67.898668 162.984824 -9289.880504 40326.593102 -12.680 0.000 2.156791 0.430148 4.917 n/a n/a
78 2088.71 873.00 100.014648 0.8821175798834919 0.581939 -1335519.960699 349.452163 70.383125 162.970787 -11378.694033 44001.755312 -12.391 0.000 2.153990 0.400687 4.928 n/a n/a
91 1935.48 795.00 100.016268 0.8803926281724785 0.587428 -1348602.027452 338.617917 68.763637 164.865196 -11496.249982 48324.236358 -13.979 0.000 2.179884 0.421668 5.723 n/a n/a
79 2548.39 873.00 100.014323 0.8883357732692444 0.630634 -1334511.661609 347.608490 65.539423 162.194833 -7082.345236 34554.328507 -12.391 0.000 2.149608 0.461336 4.573 n/a n/a
96 2395.16 792.00 100.015968 0.8867978439498424 0.637843 -1348109.452985 336.225301 63.879392 163.544371 -6784.901592 36505.258837 -14.045 0.000 2.176805 0.489402 5.340 n/a n/a
100 1629.03 770.30 100.017122 0.8757135274080938 0.552904 -1353119.684293 336.396151 72.271794 166.258552 -16721.379412 60637.787631 -14.532 0.000 2.191885 0.384706 6.283 n/a n/a
84 2241.94 855.00 100.014837 0.8843777228589397 0.604840 -1338153.270918 346.208745 67.774823 163.030610 -9229.488051 40314.463040 -12.738 0.000 2.157713 0.431782 4.941 n/a n/a
97 2395.16 789.00 100.016037 0.8867991948932215 0.638640 -1348601.254807 335.763963 63.769867 163.584172 -6732.646846 36462.126946 -14.111 0.000 2.177828 0.491319 5.367 n/a n/a
80 2548.39 870.00 100.014370 0.8883708663494907 0.631421 -1334999.401536 347.183056 65.432250 162.224763 -7037.603788 34533.847156 -12.448 0.000 2.150532 0.462932 4.594 n/a n/a
79 2088.71 870.00 100.014696 0.8821443563528041 0.582838 -1336009.984458 349.024754 70.247665 163.022762 -11308.838142 44004.840882 -12.448 0.000 2.154883 0.402233 4.951 n/a n/a
92 1935.48 792.00 100.016336 0.8803953097861115 0.588414 -1349097.860130 338.154110 68.618417 164.939935 -11408.279338 48307.010940 -14.045 0.000 2.180845 0.423563 5.752 n/a n/a
85 2241.94 852.00 100.014890 0.8844020635283444 0.605703 -1338643.454226 345.774415 67.651126 163.076693 -9169.002659 40301.344733 -12.797 0.000 2.158638 0.433427 4.964 n/a n/a
98 2395.16 786.00 100.016106 0.8867989213583578 0.639434 -1349093.191313 335.301207 63.660630 163.623942 -6680.416982 36417.748300 -14.178 0.000 2.178855 0.493247 5.395 n/a n/a
108 1782.26 763.30 100.017170 0.8759761196628878 0.576602 -1354141.138979 334.372343 69.318823 166.154850 -13030.755313 53787.743562 -14.693 0.000 2.191994 0.422649 6.194 n/a n/a
81 2548.39 867.00 100.014418 0.8884051907254389 0.632208 -1335487.223394 346.756442 65.325234 162.254824 -6992.840486 34512.613422 -12.506 0.000 2.151459 0.464540 4.615 n/a n/a
93 1935.48 789.00 100.016406 0.8803967344272983 0.589401 -1349593.931786 337.688784 68.473409 165.015052 -11320.090954 48287.818797 -14.111 0.000 2.181810 0.425475 5.780 n/a n/a
99 2395.16 783.00 100.016176 0.8867969797463056 0.640226 -1349585.263945 334.837024 63.551687 163.663670 -6628.216462 36372.110636 -14.245 0.000 2.179888 0.495189 5.423 n/a n/a
80 2088.71 867.00 100.014746 0.8821704938918503 0.583738 -1336500.161393 348.596097 70.112297 163.075217 -11238.824528 44007.038273 -12.506 0.000 2.155778 0.403792 4.974 n/a n/a
86 2241.94 849.00 100.014942 0.8844255678305342 0.606567 -1339133.773666 345.338814 67.527580 163.123066 -9108.426011 40287.215154 -12.856 0.000 2.159566 0.435085 4.987 n/a n/a
100 2395.16 780.00 100.016246 0.8867933256233022 0.641015 -1350077.474184 334.371404 63.443044 163.703342 -6576.049850 36325.202147 -14.312 0.000 2.180926 0.497144 5.451 n/a n/a
101 1629.03 770.40 100.017120 0.8759861309008834 0.553055 -1353098.136454 336.416765 72.275759 166.255687 -16723.699604 60631.358531 -14.530 0.000 2.191850 0.383970 6.281 n/a n/a
87 2241.94 846.00 100.014996 0.8844482097316824 0.607431 -1339624.230571 344.901933 67.404191 163.169720 -9047.759911 40272.051094 -12.916 0.000 2.160497 0.436756 5.011 n/a n/a
109 1782.26 763.40 100.017168 0.8763652012616254 0.576847 -1354117.498506 334.395116 69.321438 166.152511 -13032.010633 53780.792453 -14.691 0.000 2.191955 0.421551 6.192 n/a n/a
94 1935.48 786.00 100.016477 0.8803968674383140 0.590388 -1350090.244736 337.221928 68.328623 165.090525 -11231.688386 48266.607436 -14.178 0.000 2.182780 0.427404 5.809 n/a n/a
101 2395.16 777.00 100.016318 0.8867879137194342 0.641801 -1350569.823552 333.904338 63.334707 163.742948 -6523.921816 36277.011501 -14.379 0.000 2.181969 0.499111 5.479 n/a n/a
102 1629.03 770.30 100.017122 0.8757135273348293 0.552904 -1353119.684202 336.396151 72.271794 166.258552 -16721.379413 60637.787633 -14.532 0.000 2.191885 0.384706 6.283 n/a n/a
82 2548.39 864.00 100.014467 0.8884387208386547 0.632994 -1335975.127872 346.328639 65.218379 162.285010 -6948.057211 34490.615330 -12.563 0.000 2.152389 0.466158 4.637 n/a n/a
102 2395.16 774.00 100.016391 0.8867806979285812 0.642584 -1351062.313635 333.435816 63.226684 163.782474 -6471.837134 36227.527864 -14.447 0.000 2.183017 0.501092 5.507 n/a n/a
81 2088.71 864.00 100.014796 0.8821959715293032 0.584640 -1336990.493240 348.166183 69.977027 163.128148 -11168.653386 44008.319684 -12.563 0.000 2.156676 0.405364 4.997 n/a n/a
108 2701.61 900.00 100.013820 0.8899912527179653 0.637499 -1329744.121346 350.848786 65.232781 161.657929 -6540.936158 32399.465366 -11.890 0.000 2.140426 0.465278 4.282 n/a n/a
110 1782.26 763.50 100.017166 0.8767544977124118 0.577092 -1354093.853793 334.417891 69.324050 166.150181 -13033.262676 53773.834173 -14.689 0.000 2.191916 0.420451 6.191 n/a n/a
88 2241.94 843.00 100.015050 0.8844699625832285 0.608295 -1340114.826247 344.463766 67.280965 163.216647 -8987.006279 40255.829188 -12.976 0.000 2.161432 0.438439 5.035 n/a n/a
103 1629.03 770.70 100.017112 0.8759863148167418 0.552939 -1353048.134222 336.464554 72.293914 166.244397 -16736.883751 60629.777434 -14.523 0.000 2.191757 0.383774 6.278 n/a n/a
95 1935.48 783.00 100.016548 0.8803956734705884 0.591375 -1350586.801292 336.753532 68.184066 165.166329 -11143.075524 48243.324084 -14.245 0.000 2.183754 0.429350 5.838 n/a n/a
103 2395.16 771.00 100.016465 0.8867716313000569 0.643364 -1351554.946021 332.965829 63.118980 163.821908 -6419.800676 36176.740924 -14.516 0.000 2.184070 0.503085 5.536 n/a n/a
83 2548.39 861.00 100.014516 0.8884714305035576 0.633780 -1336463.115670 345.899642 65.111689 162.315316 -6903.255912 34467.840944 -12.621 0.000 2.153323 0.467787 4.659 n/a n/a
82 2088.71 861.00 100.014846 0.8822207677797850 0.585544 -1337480.981745 347.735004 69.841859 163.181549 -11098.325013 44008.656794 -12.621 0.000 2.157578 0.406948 5.021 n/a n/a
89 2241.94 840.00 100.015105 0.8844907991249719 0.609160 -1340605.562065 344.024304 67.157906 163.263838 -8926.167159 40238.525926 -13.036 0.000 2.162371 0.440136 5.059 n/a n/a
104 1629.03 770.40 100.017120 0.8759861308907461 0.553055 -1353098.136367 336.416765 72.275759 166.255687 -16723.699604 60631.358532 -14.530 0.000 2.191850 0.383970 6.281 n/a n/a
109 2701.61 897.00 100.013862 0.8900366656872593 0.638258 -1330230.395902 350.434329 65.131151 161.680735 -6502.019546 32381.053912 -11.945 0.000 2.141327 0.466789 4.302 n/a n/a
104 2395.16 768.00 100.016540 0.8867606660497431 0.644140 -1352047.722398 332.494366 63.011602 163.861239 -6367.817413 36124.640911 -14.585 0.000 2.185129 0.505091 5.565 n/a n/a
111 1782.26 763.60 100.017164 0.8771440073588513 0.577337 -1354070.204820 334.440668 69.326660 166.147858 -13034.511453 53766.868760 -14.686 0.000 2.191876 0.419349 6.189 n/a n/a
96 1935.48 780.00 100.016621 0.8803931164821768 0.592363 -1351083.603767 336.283584 68.039748 165.242440 -11054.256604 48217.915754 -14.312 0.000 2.184732 0.431313 5.867 n/a n/a
90 2241.94 837.00 100.015161 0.8845106914605873 0.610025 -1341096.439354 343.583540 67.035020 163.311282 -8865.244725 40220.117675 -13.096 0.000 2.163313 0.441845 5.083 n/a n/a
83 2088.71 858.00 100.014898 0.8822448606291525 0.586449 -1337971.628600 347.302554 69.706799 163.235413 -11027.839807 44008.020776 -12.680 0.000 2.158482 0.408546 5.044 n/a n/a
105 1629.03 770.40 100.017120 0.8759861310717778 0.553055 -1353098.137924 336.416765 72.275759 166.255687 -16723.699599 60631.358517 -14.530 0.000 2.191850 0.383970 6.281 n/a n/a
84 2548.39 858.00 100.014566 0.8885032928926001 0.634565 -1336951.187480 345.469444 65.005170 162.345736 -6858.438607 34444.278375 -12.680 0.000 2.154260 0.469426 4.681 n/a n/a
105 2395.16 765.00 100.016615 0.8867477535516420 0.644914 -1352540.644470 332.021419 62.904557 163.900454 -6315.892409 36071.218619 -14.654 0.000 2.186194 0.507111 5.595 n/a n/a
